U926S_XRFePAME_Site,U926S_XRFePAME_Hole,U926S_XRFePAME_Core,U926S_XRFePAME_Type,U926S_XRFePAME_Section,U926S_XRFePAME_Interval,U926S_XRFePAME_CSF,U926S_XRFePAME_CCSF,U926S_XRFePAME_FeArea,U926S_XRFePAME_AgeW17
U926,A,23,H,4,88,208.88,230.09,6341,9.29585
U926,A,23,H,4,90,208.9,230.11,5981,9.29701
U926,A,23,H,4,92,208.92,230.13,7025,9.29816
U926,A,23,H,4,94,208.94,230.15,6756,9.29932
U926,A,23,H,4,96,208.96,230.17,6930,9.30048
U926,A,23,H,4,98,208.98,230.19,7207,9.30163
U926,A,23,H,4,100,209,230.21,7933,9.30279
U926,A,23,H,4,102,209.02,230.23,8768,9.30395
U926,A,23,H,4,103,209.03,230.24,9736,9.30452
U926,A,23,H,4,106,209.06,230.27,9388,9.30626
U926,A,23,H,4,107,209.07,230.28,10302,9.30684
U926,A,23,H,4,110,209.1,230.31,10574,9.30857
U926,A,23,H,4,111,209.11,230.32,11287,9.30915
U926,A,23,H,4,114,209.14,230.35,11165,9.31088
U926,A,23,H,4,116,209.16,230.37,12299,9.31204
U926,A,23,H,4,118,209.18,230.39,13333,9.31319
U926,A,23,H,4,120,209.2,230.41,13221,9.31435
U926,A,23,H,4,121,209.21,230.42,13705,9.31493
U926,A,23,H,4,127,209.27,230.48,12273,9.3184
U926,A,23,H,4,128,209.28,230.49,11494,9.31898
U926,A,23,H,4,130,209.3,230.51,13228,9.32013
U926,A,23,H,4,133,209.33,230.54,11692,9.32192
U926,A,23,H,4,134,209.34,230.55,11579,9.32254
U926,A,23,H,4,137,209.37,230.58,9716,9.32438
U926,A,23,H,4,138,209.38,230.59,9915,9.325
U926,A,23,H,4,142,209.42,230.63,8547,9.32746
U926,A,23,H,4,144,209.44,230.65,7025,9.32869
U926,A,23,H,4,149,209.49,230.7,6198,9.33177
U926,A,23,H,5,4,209.54,230.75,6504,9.33485
U926,A,23,H,5,7,209.57,230.78,7525,9.33669
U926,A,23,H,5,8,209.58,230.79,7787,9.33731
U926,A,23,H,5,11,209.61,230.82,7911,9.33915
U926,A,23,H,5,12,209.62,230.83,8098,9.33977
U926,A,23,H,5,14,209.64,230.85,7464,9.341
U926,A,23,H,5,17,209.67,230.88,8567,9.34285
U926,A,23,H,5,18,209.68,230.89,9279,9.34346
U926,A,23,H,5,20,209.7,230.91,8188,9.34469
U926,A,23,H,5,22,209.72,230.93,10233,9.34571
U926,A,23,H,5,24,209.74,230.95,10478,9.34665
U926,A,23,H,5,27,209.77,230.98,11147,9.34807
U926,A,23,H,5,28,209.78,230.99,9554,9.34854
U926,A,23,H,5,31,209.81,231.02,10370,9.34996
U926,A,23,H,5,32,209.82,231.03,10646,9.35043
U926,A,23,H,5,34,209.84,231.05,10560,9.35137
U926,A,23,H,5,36,209.86,231.07,9973,9.35232
U926,A,23,H,5,39,209.89,231.1,11706,9.35374
U926,A,23,H,5,40,209.9,231.11,11917,9.35421
U926,A,23,H,5,42,209.92,231.13,10692,9.35515
U926,A,23,H,5,44,209.94,231.15,11389,9.3561
U926,A,23,H,5,45,209.95,231.16,11591,9.35657
U926,A,23,H,5,48,209.98,231.19,12085,9.35799
U926,A,23,H,5,50,210,231.21,13371,9.35893
U926,A,23,H,5,52,210.02,231.23,12591,9.35987
U926,A,23,H,5,54,210.04,231.25,11617,9.36082
U926,A,23,H,5,56,210.06,231.27,12883,9.36176
U926,A,23,H,5,59,210.09,231.3,13965,9.36378
U926,A,23,H,5,60,210.1,231.31,13289,9.36449
U926,A,23,H,5,63,210.13,231.34,10947,9.36662
U926,A,23,H,5,64,210.14,231.35,11247,9.36733
U926,A,23,H,5,67,210.17,231.38,11501,9.36947
U926,A,23,H,5,68,210.18,231.39,11220,9.37018
U926,A,23,H,5,69,210.19,231.4,10910,9.37089
U926,A,23,H,5,72,210.22,231.43,9997,9.37302
U926,A,23,H,5,74,210.24,231.45,9434,9.37444
U926,A,23,H,5,76,210.26,231.47,8889,9.37587
U926,A,23,H,5,78,210.28,231.49,8136,9.37729
U926,A,23,H,5,80,210.3,231.51,8161,9.37871
U926,A,23,H,5,83,210.33,231.54,9972,9.38084
U926,A,23,H,5,84,210.34,231.55,9135,9.38155
U926,A,23,H,5,86,210.36,231.57,8882,9.38298
U926,A,23,H,5,88,210.38,231.59,9227,9.3844
U926,A,23,H,5,92,210.42,231.63,8616,9.38724
U926,A,23,H,5,95,210.45,231.66,9381,9.38938
U926,A,23,H,5,96,210.46,231.67,9303,9.39009
U926,A,23,H,5,98,210.48,231.69,9686,9.39151
U926,A,23,H,5,99,210.49,231.7,9382,9.39222
U926,A,23,H,5,102,210.52,231.73,9773,9.39427
U926,A,23,H,5,104,210.54,231.75,9939,9.39536
U926,A,23,H,5,106,210.56,231.77,9490,9.39645
U926,A,23,H,5,108,210.58,231.79,8718,9.39754
U926,A,23,H,5,111,210.61,231.82,7539,9.39918
U926,A,23,H,5,114,210.64,231.85,6505,9.40082
U926,A,23,H,5,116,210.66,231.87,6820,9.40191
U926,A,23,H,5,119,210.69,231.9,6041,9.40355
U926,A,23,H,5,120,210.7,231.91,6285,9.40409
U926,A,23,H,5,122,210.72,231.93,6459,9.40518
U926,A,23,H,5,126,210.76,231.97,7211,9.40736
U926,A,23,H,5,128,210.78,231.99,8002,9.40845
U926,A,23,H,5,130,210.8,232.01,8006,9.40954
U926,A,23,H,5,132,210.82,232.03,9059,9.41064
U926,A,23,H,5,134,210.84,232.05,11043,9.41173
U926,A,23,H,5,136,210.86,232.07,9747,9.41291
U926,A,23,H,5,138,210.88,232.09,10158,9.41413
U926,A,23,H,5,140,210.9,232.11,7762,9.41535
U926,A,23,H,5,142,210.92,232.13,7508,9.41657
U926,A,23,H,5,143,210.93,232.14,7358,9.41718
U926,A,23,H,5,147,210.97,232.18,6886,9.41962
U926,A,23,H,5,148,210.98,232.19,6494,9.42023
U926,A,23,H,6,3,211.03,232.24,7282,9.42328
U926,A,23,H,6,4,211.04,232.25,7565,9.42389
U926,A,23,H,6,6,211.06,232.27,7621,9.42511
U926,A,23,H,6,8,211.08,232.29,8357,9.42633
U926,A,23,H,6,10,211.1,232.31,7727,9.42755
U926,A,23,H,6,12,211.12,232.33,10824,9.42877
U926,A,23,H,6,14,211.14,232.35,10289,9.42999
U926,A,23,H,6,15,211.15,232.36,10724,9.4306
U926,A,23,H,6,18,211.18,232.39,12264,9.43243
U926,A,23,H,6,19,211.19,232.4,11929,9.43304
U926,A,23,H,6,22,211.22,232.43,11276,9.43486
U926,A,23,H,6,23,211.23,232.44,12627,9.43547
U926,A,23,H,6,26,211.26,232.47,14399,9.43739
U926,A,23,H,6,27,211.27,232.48,14692,9.43818
U926,A,23,H,6,30,211.3,232.51,11961,9.44054
U926,A,23,H,6,31,211.31,232.52,9502,9.44132
U926,A,23,H,6,34,211.34,232.55,11369,9.44368
U926,A,23,H,6,36,211.36,232.57,10403,9.44525
U926,A,23,H,6,38,211.38,232.59,10840,9.44682
U926,A,23,H,6,39,211.39,232.6,11236,9.44761
U926,A,23,H,6,42,211.42,232.63,11160,9.44996
U926,A,23,H,6,45,211.45,232.66,10063,9.45232
U926,A,23,H,6,46,211.46,232.67,11576,9.45311
U926,A,23,H,6,48,211.48,232.69,10977,9.45468
U926,A,23,H,6,51,211.51,232.72,11839,9.45704
U926,A,23,H,6,53,211.53,232.74,11751,9.45861
U926,A,23,H,6,54,211.54,232.75,14167,9.45929
U926,A,23,H,6,55,211.55,232.76,13449,9.45988
U926,A,23,H,6,58,211.58,232.79,15341,9.46165
U926,A,23,H,6,60,211.6,232.81,14845,9.46283
U926,A,23,H,6,63,211.63,232.84,12539,9.4646
U926,A,23,H,6,64,211.64,232.85,12274,9.46519
U926,A,23,H,6,66,211.66,232.87,9633,9.46637
U926,A,23,H,6,68,211.68,232.89,8382,9.46755
U926,A,23,H,6,71,211.71,232.92,10406,9.46932
U926,A,23,H,6,72,211.72,232.93,10284,9.46991
U926,A,23,H,6,75,211.75,232.96,9877,9.47168
U926,A,23,H,6,76,211.76,232.97,9708,9.47227
U926,A,23,H,6,77,211.77,232.98,8313,9.47286
U926,A,23,H,6,80,211.8,233.01,9977,9.47463
U926,A,23,H,6,82,211.82,233.03,10600,9.47581
U926,A,23,H,6,84,211.84,233.05,9993,9.47699
U926,A,23,H,6,87,211.87,233.08,14225,9.47876
U926,A,23,H,6,88,211.88,233.09,13533,9.47935
U926,A,23,H,6,90,211.9,233.11,11137,9.48053
U926,A,23,H,6,92,211.92,233.13,11618,9.4817
U926,A,23,H,6,95,211.95,233.16,15574,9.48371
U926,A,23,H,6,96,211.96,233.17,15975,9.48439
U926,A,23,H,6,97,211.97,233.18,15332,9.48507
U926,A,23,H,6,100,212,233.21,13420,9.48712
U926,B,23,H,4,22,211.22,233.23,12554,9.48849
U926,B,23,H,4,24,211.24,233.25,11381,9.48985
U926,B,23,H,4,26,211.26,233.27,11887,9.49122
U926,B,23,H,4,28,211.28,233.29,8793,9.49259
U926,B,23,H,4,30,211.3,233.31,9508,9.49395
U926,B,23,H,4,32,211.32,233.33,9387,9.49532
U926,B,23,H,4,36,211.36,233.37,9814,9.49805
U926,B,23,H,4,38,211.38,233.39,10451,9.49942
U926,B,23,H,4,40,211.4,233.41,9872,9.50078
U926,B,23,H,4,42,211.42,233.43,10245,9.50215
U926,B,23,H,4,46,211.46,233.47,12214,9.50488
U926,B,23,H,4,48,211.48,233.49,11865,9.50625
U926,B,23,H,4,50,211.5,233.51,11948,9.5076
U926,B,23,H,4,52,211.52,233.53,11904,9.50893
U926,B,23,H,4,54,211.54,233.55,11642,9.51027
U926,B,23,H,4,56,211.56,233.57,11945,9.5116
U926,B,23,H,4,58,211.58,233.59,11329,9.51293
U926,B,23,H,4,60,211.6,233.61,11649,9.51427
U926,B,23,H,4,62,211.62,233.63,12093,9.5156
U926,B,23,H,4,64,211.64,233.65,12233,9.51693
U926,B,23,H,4,66,211.66,233.67,12766,9.51827
U926,B,23,H,4,68,211.68,233.69,11985,9.5196
U926,B,23,H,4,70,211.7,233.71,13725,9.52093
U926,B,23,H,4,72,211.72,233.73,14047,9.52227
U926,B,23,H,4,74,211.74,233.75,10829,9.5236
U926,B,23,H,4,76,211.76,233.77,17594,9.52493
U926,B,23,H,4,78,211.78,233.79,17437,9.52627
U926,B,23,H,4,80,211.8,233.81,15444,9.52763
U926,B,23,H,4,82,211.82,233.83,12742,9.52904
U926,B,23,H,4,84,211.84,233.85,8575,9.53044
U926,B,23,H,4,86,211.86,233.87,6440,9.53185
U926,B,23,H,4,88,211.88,233.89,7216,9.53325
U926,B,23,H,4,90,211.9,233.91,7809,9.53466
U926,B,23,H,4,92,211.92,233.93,7585,9.53606
U926,B,23,H,4,94,211.94,233.95,7037,9.53747
U926,B,23,H,4,96,211.96,233.97,8612,9.53888
U926,B,23,H,4,98,211.98,233.99,7985,9.54028
U926,B,23,H,4,100,212,234.01,8415,9.54169
U926,B,23,H,4,102,212.02,234.03,9118,9.54309
U926,B,23,H,4,104,212.04,234.05,9509,9.5445
U926,B,23,H,4,106,212.06,234.07,12354,9.5459
U926,B,23,H,4,108,212.08,234.09,14006,9.54731
U926,B,23,H,4,110,212.1,234.11,14020,9.54871
U926,B,23,H,4,112,212.12,234.13,16185,9.55012
U926,B,23,H,4,114,212.14,234.15,16186,9.55152
U926,B,23,H,4,116,212.16,234.17,18994,9.55293
U926,B,23,H,4,118,212.18,234.19,17337,9.55427
U926,B,23,H,4,120,212.2,234.21,15752,9.5556
U926,B,23,H,4,122,212.22,234.23,11389,9.55693
U926,B,23,H,4,124,212.24,234.25,12152,9.55827
U926,B,23,H,4,126,212.26,234.27,11311,9.5596
U926,B,23,H,4,128,212.28,234.29,14920,9.56093
U926,B,23,H,4,130,212.3,234.31,12720,9.56227
U926,B,23,H,4,132,212.32,234.33,12159,9.5636
U926,B,23,H,4,134,212.34,234.35,11992,9.56493
U926,B,23,H,4,136,212.36,234.37,12032,9.56627
U926,B,23,H,4,138,212.38,234.39,11465,9.5676
U926,B,23,H,4,140,212.4,234.41,10702,9.56893
U926,B,23,H,4,142,212.42,234.43,11584,9.57027
U926,B,23,H,4,144,212.44,234.45,11442,9.5716
U926,B,23,H,4,146,212.46,234.47,11987,9.57293
U926,B,23,H,4,148,212.48,234.49,12112,9.57405
U926,B,23,H,5,3,212.53,234.54,9776,9.57682
U926,B,23,H,5,6,212.56,234.57,7740,9.57848
U926,B,23,H,5,8,212.58,234.59,6257,9.57958
U926,B,23,H,5,10,212.6,234.61,7216,9.58069
U926,B,23,H,5,12,212.62,234.63,6148,9.58179
U926,B,23,H,5,13,212.63,234.64,5745,9.58235
U926,B,23,H,5,18,212.68,234.69,6784,9.58511
U926,B,23,H,5,19,212.69,234.7,7387,9.58567
U926,B,23,H,5,20,212.7,234.71,7336,9.58622
U926,B,23,H,5,22,212.72,234.73,7301,9.58733
U926,B,23,H,5,24,212.74,234.75,9426,9.58843
U926,B,23,H,5,27,212.77,234.78,9508,9.59009
U926,B,23,H,5,30,212.8,234.81,8636,9.59175
U926,B,23,H,5,32,212.82,234.83,9094,9.59286
U926,B,23,H,5,34,212.84,234.85,9668,9.59397
U926,B,23,H,5,37,212.87,234.88,11086,9.59562
U926,B,23,H,5,38,212.88,234.89,13020,9.59618
U926,B,23,H,5,40,212.9,234.91,11433,9.59728
U926,B,23,H,5,42,212.92,234.93,14156,9.59839
U926,B,23,H,5,45,212.95,234.96,14439,9.60019
U926,B,23,H,5,46,212.96,234.97,14286,9.60082
U926,B,23,H,5,47,212.97,234.98,14671,9.60144
U926,B,23,H,5,50,213,235.01,13271,9.60332
U926,B,23,H,5,53,213.03,235.04,9534,9.60521
U926,B,23,H,5,54,213.04,235.05,8781,9.60583
U926,B,23,H,5,55,213.05,235.06,9969,9.60646
U926,B,23,H,5,58,213.08,235.09,9940,9.60834
U926,B,23,H,5,60,213.1,235.11,8570,9.60959
U926,B,23,H,5,61,213.11,235.12,8712,9.61022
U926,B,23,H,5,64,213.14,235.15,8960,9.6121
U926,B,23,H,5,66,213.16,235.17,9037,9.61335
U926,B,23,H,5,67,213.17,235.18,9622,9.61398
U926,B,23,H,5,70,213.2,235.21,9141,9.61586
U926,B,23,H,5,72,213.22,235.23,8922,9.61712
U926,B,23,H,5,73,213.23,235.24,8508,9.61774
U926,B,23,H,5,75,213.25,235.26,9053,9.619
U926,B,23,H,5,78,213.28,235.29,11089,9.62088
U926,B,23,H,5,81,213.31,235.32,12548,9.62276
U926,B,23,H,5,82,213.32,235.33,11526,9.62339
U926,B,23,H,5,84,213.34,235.35,12349,9.62464
U926,B,23,H,5,86,213.36,235.37,12307,9.62589
U926,B,23,H,5,88,213.38,235.39,11324,9.62715
U926,B,23,H,5,90,213.4,235.41,12380,9.6284
U926,B,23,H,5,93,213.43,235.44,12474,9.63028
U926,B,23,H,5,96,213.46,235.47,13452,9.63216
U926,B,23,H,5,97,213.47,235.48,12602,9.63279
U926,B,23,H,5,100,213.5,235.51,12248,9.63467
U926,B,23,H,5,102,213.52,235.53,11181,9.63592
U926,B,23,H,5,104,213.54,235.55,12286,9.63718
U926,B,23,H,5,110,213.6,235.61,13222,9.64094
U926,B,23,H,5,112,213.62,235.63,12905,9.64201
U926,B,23,H,5,113,213.63,235.64,12714,9.64254
U926,B,23,H,5,115,213.65,235.66,12521,9.6436
U926,B,23,H,5,120,213.7,235.71,8083,9.64625
U926,B,23,H,5,121,213.71,235.72,7702,9.64678
U926,B,23,H,5,123,213.73,235.74,6908,9.64784
U926,B,23,H,5,126,213.76,235.77,7720,9.64943
U926,B,23,H,5,128,213.78,235.79,7556,9.65049
U926,B,23,H,5,131,213.81,235.82,7137,9.65208
U926,B,23,H,5,134,213.84,235.85,7404,9.65367
U926,B,23,H,5,136,213.86,235.87,6987,9.65473
U926,B,23,H,5,137,213.87,235.88,7069,9.65526
U926,B,23,H,5,140,213.9,235.91,7177,9.65686
U926,B,23,H,5,145,213.95,235.96,7019,9.65951
U926,B,23,H,5,146,213.96,235.97,7313,9.66004
U926,B,23,H,6,2,214.02,236.03,8466,9.66322
U926,B,23,H,6,4,214.04,236.05,7027,9.66428
U926,B,23,H,6,6,214.06,236.07,7494,9.66534
U926,B,23,H,6,9,214.09,236.1,6374,9.66693
U926,B,23,H,6,10,214.1,236.11,6663,9.66746
U926,B,23,H,6,13,214.13,236.14,7384,9.66905
U926,B,23,H,6,14,214.14,236.15,7107,9.66958
U926,B,23,H,6,16,214.16,236.17,8576,9.67064
U926,B,23,H,6,19,214.19,236.2,8507,9.67223
U926,B,23,H,6,20,214.2,236.21,9757,9.67276
U926,B,23,H,6,22,214.22,236.23,10661,9.67383
U926,B,23,H,6,23,214.23,236.24,9967,9.67436
U926,B,23,H,6,26,214.26,236.27,10018,9.67595
U926,B,23,H,6,29,214.29,236.3,9872,9.67832
U926,B,23,H,6,30,214.3,236.31,9961,9.67912
U926,B,23,H,6,31,214.31,236.32,9283,9.67992
U926,B,23,H,6,34,214.34,236.35,8066,9.68232
U926,B,23,H,6,35,214.35,236.36,8873,9.68312
U926,B,23,H,6,38,214.38,236.39,8878,9.68552
U926,B,23,H,6,40,214.4,236.41,10002,9.68712
U926,B,23,H,6,42,214.42,236.43,10000,9.68872
U926,B,23,H,6,43,214.43,236.44,10256,9.68952
U926,B,23,H,6,46,214.46,236.47,9048,9.69192
U926,B,23,H,6,48,214.48,236.49,9396,9.69331
U926,B,23,H,6,50,214.5,236.51,8559,9.6947
U926,B,23,H,6,52,214.52,236.53,7957,9.69608
U926,B,23,H,6,53,214.53,236.54,7557,9.69678
U926,B,23,H,6,56,214.56,236.57,7925,9.69885
U926,B,23,H,6,58,214.58,236.59,8150,9.70024
U926,B,23,H,6,60,214.6,236.61,8337,9.70162
U926,B,23,H,6,62,214.62,236.63,9128,9.70301
U926,B,23,H,6,63,214.63,236.64,9528,9.7037
U926,B,23,H,6,66,214.66,236.67,10697,9.70578
U926,B,23,H,6,68,214.68,236.69,11678,9.70716
U926,B,23,H,6,69,214.69,236.7,10403,9.70785
U926,B,23,H,6,72,214.72,236.73,11861,9.70993
U926,B,23,H,6,74,214.74,236.75,10007,9.71132
U926,B,23,H,6,76,214.76,236.77,15087,9.7127
U926,B,23,H,6,78,214.78,236.79,14530,9.71408
U926,B,23,H,6,80,214.8,236.81,17187,9.71547
U926,B,23,H,6,82,214.82,236.83,15751,9.71685
U926,B,23,H,6,84,214.84,236.85,16536,9.71824
U926,B,23,H,6,86,214.86,236.87,16139,9.7197
U926,B,23,H,6,88,214.88,236.89,16335,9.72126
U926,B,23,H,6,90,214.9,236.91,15344,9.72282
U926,C,24,H,2,26,220.76,236.92,10838,9.72361
U926,C,24,H,2,28,220.78,236.94,8673,9.72517
U926,C,24,H,2,30,220.8,236.96,9230,9.72673
U926,C,24,H,2,33,220.83,236.99,7758,9.72907
U926,C,24,H,2,34,220.84,237,8692,9.72985
U926,C,24,H,2,35,220.85,237.01,7663,9.73063
U926,C,24,H,2,38,220.88,237.04,6585,9.73297
U926,C,24,H,2,40,220.9,237.06,6740,9.73453
U926,C,24,H,2,41,220.91,237.07,6724,9.73531
U926,C,24,H,2,44,220.94,237.1,6765,9.73765
U926,C,24,H,2,46,220.96,237.12,7413,9.73922
U926,C,24,H,2,49,220.99,237.15,6773,9.74156
U926,C,24,H,2,50,221,237.16,7187,9.74234
U926,C,24,H,2,52,221.02,237.18,8294,9.7439
U926,C,24,H,2,54,221.04,237.2,9845,9.74546
U926,C,24,H,2,56,221.06,237.22,9765,9.74702
U926,C,24,H,2,58,221.08,237.24,9174,9.74858
U926,C,24,H,2,61,221.11,237.27,9390,9.75092
U926,C,24,H,2,62,221.12,237.28,9066,9.75142
U926,C,24,H,2,64,221.14,237.3,9082,9.75234
U926,C,24,H,2,66,221.16,237.32,8584,9.75326
U926,C,24,H,2,68,221.18,237.34,8376,9.75418
U926,C,24,H,2,70,221.2,237.36,9037,9.75511
U926,C,24,H,2,72,221.22,237.38,8960,9.75603
U926,C,24,H,2,75,221.25,237.41,8101,9.75742
U926,C,24,H,2,78,221.28,237.44,8095,9.7588
U926,C,24,H,2,80,221.3,237.46,8320,9.75972
U926,C,24,H,2,83,221.33,237.49,8262,9.76111
U926,C,24,H,2,84,221.34,237.5,8714,9.76157
U926,C,24,H,2,86,221.36,237.52,9557,9.76249
U926,C,24,H,2,87,221.37,237.53,9801,9.76295
U926,C,24,H,2,90,221.4,237.56,10864,9.76434
U926,C,24,H,2,92,221.42,237.58,11163,9.76526
U926,C,24,H,2,94,221.44,237.6,12028,9.76618
U926,C,24,H,2,97,221.47,237.63,11927,9.76757
U926,C,24,H,2,98,221.48,237.64,12183,9.76803
U926,C,24,H,2,100,221.5,237.66,10465,9.76895
U926,C,24,H,2,102,221.52,237.68,10817,9.77009
U926,C,24,H,2,105,221.55,237.71,9242,9.77182
U926,C,24,H,2,106,221.56,237.72,8602,9.77239
U926,C,24,H,2,107,221.57,237.73,8110,9.77297
U926,C,24,H,2,110,221.6,237.76,8266,9.77469
U926,C,24,H,2,112,221.62,237.78,7486,9.77584
U926,C,24,H,2,114,221.64,237.8,8480,9.77699
U926,C,24,H,2,116,221.66,237.82,7647,9.77814
U926,C,24,H,2,117,221.67,237.83,7728,9.77872
U926,C,24,H,2,120,221.7,237.86,7804,9.78044
U926,C,24,H,2,122,221.72,237.88,8446,9.78159
U926,C,24,H,2,124,221.74,237.9,9375,9.78274
U926,C,24,H,2,126,221.76,237.92,9614,9.78389
U926,C,24,H,2,128,221.78,237.94,11070,9.78504
U926,C,24,H,2,129,221.79,237.95,11380,9.78562
U926,C,24,H,2,132,221.82,237.98,10820,9.78734
U926,C,24,H,2,134,221.84,238,10141,9.78849
U926,C,24,H,2,136,221.86,238.02,11776,9.78964
U926,C,24,H,2,139,221.89,238.05,12701,9.79137
U926,C,24,H,2,140,221.9,238.06,12236,9.79194
U926,C,24,H,2,142,221.92,238.08,11588,9.79336
U926,C,24,H,2,144,221.94,238.1,11114,9.79479
U926,C,24,H,2,146,221.96,238.12,11172,9.79622
U926,C,24,H,2,148,221.98,238.14,9932,9.79764
U926,C,24,H,3,2,222.02,238.18,12213,9.8005
U926,C,24,H,3,4,222.04,238.2,10960,9.80193
U926,C,24,H,3,6,222.06,238.22,11616,9.80336
U926,C,24,H,3,8,222.08,238.24,11061,9.80479
U926,C,24,H,3,10,222.1,238.26,11431,9.80622
U926,C,24,H,3,11,222.11,238.27,11571,9.80693
U926,C,24,H,3,14,222.14,238.3,13460,9.80907
U926,C,24,H,3,16,222.16,238.32,12983,9.8105
U926,C,24,H,3,18,222.18,238.34,14071,9.81193
U926,C,24,H,3,20,222.2,238.36,14966,9.81293
U926,C,24,H,3,21,222.21,238.37,14127,9.81342
U926,C,24,H,3,24,222.24,238.4,15231,9.8149
U926,C,24,H,3,26,222.26,238.42,14887,9.81588
U926,C,24,H,3,28,222.28,238.44,13205,9.81686
U926,C,24,H,3,29,222.29,238.45,13155,9.81735
U926,C,24,H,3,32,222.32,238.48,11351,9.81882
U926,C,24,H,3,34,222.34,238.5,8924,9.81981
U926,C,24,H,3,36,222.36,238.52,9352,9.82079
U926,C,24,H,3,38,222.38,238.54,6782,9.82177
U926,C,24,H,3,40,222.4,238.56,6244,9.82275
U926,C,24,H,3,43,222.43,238.59,6999,9.82422
U926,C,24,H,3,44,222.44,238.6,7638,9.82471
U926,C,24,H,3,47,222.47,238.63,6949,9.82619
U926,C,24,H,3,48,222.48,238.64,6725,9.82668
U926,C,24,H,3,50,222.5,238.66,9842,9.82766
U926,C,24,H,3,52,222.52,238.68,10086,9.82864
U926,C,24,H,3,55,222.55,238.71,9711,9.83012
U926,C,24,H,3,56,222.56,238.72,9809,9.83061
U926,C,24,H,3,58,222.58,238.74,9412,9.83159
U926,C,24,H,3,60,222.6,238.76,10309,9.83257
U926,C,24,H,3,62,222.62,238.78,10455,9.83355
U926,C,24,H,3,65,222.65,238.81,10334,9.83502
U926,C,24,H,3,67,222.67,238.83,13777,9.83601
U926,C,24,H,3,68,222.68,238.84,13202,9.8365
U926,C,24,H,3,69,222.69,238.85,13406,9.83699
U926,C,24,H,3,72,222.72,238.88,14563,9.83846
U926,C,24,H,3,76,222.76,238.92,15136,9.8419
U926,C,24,H,3,79,222.79,238.95,13880,9.8449
U926,C,24,H,3,80,222.8,238.96,15671,9.8459
U926,C,24,H,3,82,222.82,238.98,12842,9.8479
U926,C,24,H,3,85,222.85,239.01,10497,9.8509
U926,C,24,H,3,86,222.86,239.02,12072,9.8519
U926,C,24,H,3,88,222.88,239.04,12777,9.8539
U926,C,24,H,3,90,222.9,239.06,12553,9.8559
U926,C,24,H,3,91,222.91,239.07,13117,9.8569
U926,C,24,H,3,94,222.94,239.1,13234,9.8599
U926,C,24,H,3,96,222.96,239.12,12854,9.8619
U926,C,24,H,3,98,222.98,239.14,13755,9.86359
U926,C,24,H,3,99,222.99,239.15,13352,9.86425
U926,C,24,H,3,102,223.02,239.18,12238,9.86622
U926,C,24,H,3,104,223.04,239.2,11041,9.86753
U926,C,24,H,3,106,223.06,239.22,9254,9.86884
U926,C,24,H,3,108,223.08,239.24,8677,9.87015
U926,C,24,H,3,110,223.1,239.26,9211,9.87147
U926,C,24,H,3,112,223.12,239.28,8944,9.87278
U926,C,24,H,3,115,223.15,239.31,10407,9.87475
U926,C,24,H,3,116,223.16,239.32,10131,9.8754
U926,C,24,H,3,118,223.18,239.34,10387,9.87672
U926,C,24,H,3,119,223.19,239.35,10671,9.87737
U926,C,24,H,3,122,223.22,239.38,15258,9.87934
U926,C,24,H,3,124,223.24,239.4,14425,9.88065
U926,C,24,H,3,127,223.27,239.43,21291,9.88262
U926,C,24,H,3,128,223.28,239.44,20388,9.88328
U926,C,24,H,3,130,223.3,239.46,22582,9.88464
U926,C,24,H,3,132,223.32,239.48,26901,9.88606
U926,C,24,H,3,134,223.34,239.5,29398,9.88748
U926,C,24,H,3,136,223.36,239.52,27621,9.8889
U926,C,24,H,3,138,223.38,239.54,25704,9.89032
U926,C,24,H,3,141,223.41,239.57,19214,9.89245
U926,C,24,H,3,142,223.42,239.58,16361,9.89316
U926,C,24,H,3,145,223.45,239.61,9714,9.89528
U926,C,24,H,3,146,223.46,239.62,8713,9.89599
U926,C,24,H,3,148,223.48,239.64,9320,9.89741
U926,C,24,H,4,2,223.52,239.68,10018,9.90025
U926,C,24,H,4,3,223.53,239.69,9246,9.90096
U926,C,24,H,4,6,223.56,239.72,11112,9.90309
U926,C,24,H,4,8,223.58,239.74,11711,9.90451
U926,C,24,H,4,9,223.59,239.75,12329,9.90522
U926,C,24,H,4,11,223.61,239.77,14683,9.90657
U926,C,24,H,4,14,223.64,239.8,14263,9.90848
U926,C,24,H,4,16,223.66,239.82,10062,9.90975
U926,C,24,H,4,17,223.67,239.83,11232,9.91039
U926,C,24,H,4,20,223.7,239.86,9190,9.9123
U926,C,24,H,4,22,223.72,239.88,9926,9.91357
U926,C,24,H,4,24,223.74,239.9,9138,9.91485
U926,C,24,H,4,27,223.77,239.93,10108,9.91675
U926,C,24,H,4,28,223.78,239.94,10457,9.91739
U926,C,24,H,4,29,223.79,239.95,10185,9.91803
U926,C,24,H,4,32,223.82,239.98,13498,9.91994
U926,C,24,H,4,34,223.84,240,15167,9.92121
U926,C,24,H,4,37,223.87,240.03,13998,9.92312
U926,C,24,H,4,38,223.88,240.04,20169,9.92375
U926,C,24,H,4,40,223.9,240.06,20136,9.92503
U926,C,24,H,4,42,223.92,240.08,25334,9.9263
U926,C,24,H,4,43,223.93,240.09,24079,9.92694
U926,C,24,H,4,46,223.96,240.12,18240,9.9298
U926,C,24,H,4,48,223.98,240.14,17213,9.93174
