U926S_RSC_Site,U926S_RSC_Hole,U926S_RSC_Core,U926S_RSC_Type,U926S_RSC_Section,U926S_RSC_Interval,U926S_RSC_CSF,U926S_RSC_CCSF,U926S_RSC_LStar,U926S_RSC_AStar,U926S_RSC_BStar
U926,B,18,H,5,65,165.65,185.36,66.62,2.62,9.21
U926,B,18,H,5,70,165.7,185.41,65.9,2.9,9.17
U926,B,18,H,5,75,165.75,185.46,67.33,2.61,9.63
U926,B,18,H,5,80,165.8,185.51,68.7,2.07,8.27
U926,B,18,H,5,85,165.85,185.56,67,2.85,9.12
U926,B,18,H,5,90,165.9,185.61,66.43,3.14,9.22
U926,B,18,H,5,95,165.95,185.66,65.39,3.16,9.1
U926,B,18,H,5,100,166,185.71,63.92,3.38,8.8
U926,B,18,H,5,105,166.05,185.76,64.32,3.18,9.02
U926,B,18,H,5,110,166.1,185.81,65.94,2.79,8.63
U926,B,18,H,5,115,166.15,185.86,67.24,2.51,7.98
U926,B,18,H,5,120,166.2,185.91,67.13,2.6,8.73
U926,B,18,H,5,125,166.25,185.96,67.27,2.4,8.56
U926,B,18,H,5,130,166.3,186.01,67.65,2.4,8.11
U926,B,18,H,5,135,166.35,186.06,64.51,3.3,8.91
U926,B,18,H,5,140,166.4,186.11,64.15,3.93,8.72
U926,B,18,H,5,145,166.45,186.16,61.4,5.2,10.28
U926,B,18,H,5,150,166.5,186.21,62.58,4.66,8.38
U926,B,18,H,6,5,166.55,186.26,69.85,2.24,9.21
U926,B,18,H,6,10,166.6,186.31,70.29,1.79,8.6
U926,B,18,H,6,15,166.65,186.36,66.57,2.83,9.31
U926,B,18,H,6,20,166.7,186.41,65.98,3.08,8.19
U926,C,18,H,4,80,167.3,186.46,62.77,3.57,7.01
U926,C,18,H,4,85,167.35,186.51,64.26,3.2,7.61
U926,C,18,H,4,90,167.4,186.56,68.66,2.45,9.24
U926,C,18,H,4,95,167.45,186.61,72.65,1.96,8.68
U926,C,18,H,4,100,167.5,186.66,72.15,2,7.77
U926,C,18,H,4,105,167.55,186.71,72.9,2.02,7.74
U926,C,18,H,4,110,167.6,186.76,70.13,2.12,8.5
U926,C,18,H,4,115,167.65,186.81,69.87,2.49,8.06
U926,C,18,H,4,120,167.7,186.86,66.71,2.94,9.5
U926,C,18,H,4,125,167.75,186.91,66.42,2.17,5.04
U926,C,18,H,4,130,167.8,186.96,65.76,3.15,8.2
U926,C,18,H,4,135,167.85,187.01,69.54,2.28,8.62
U926,C,18,H,4,140,167.9,187.06,72.92,1.63,6.17
U926,C,18,H,4,145,167.95,187.11,71.55,1.82,7.32
U926,C,18,H,5,5,168.05,187.21,72.49,1.62,6.58
U926,C,18,H,5,10,168.1,187.26,71.38,1.73,7.32
U926,C,18,H,5,15,168.15,187.31,70.99,1.86,7.41
U926,C,18,H,5,20,168.2,187.36,71.76,1.86,7.67
U926,C,18,H,5,25,168.25,187.41,71.14,1.94,7.83
U926,C,18,H,5,30,168.3,187.46,70.34,2.16,7.83
U926,C,18,H,5,35,168.35,187.51,68.75,2.12,7.43
U926,C,18,H,5,40,168.4,187.56,69.22,2.15,6.62
U926,C,18,H,5,45,168.45,187.61,68.4,2.05,6.3
U926,C,18,H,5,50,168.5,187.66,66.14,2.47,6.44
U926,C,18,H,5,55,168.55,187.71,67.5,2.21,6.84
U926,C,18,H,5,60,168.6,187.76,68.6,2,7.47
U926,C,18,H,5,65,168.65,187.81,68.13,1.99,7.14
U926,C,18,H,5,70,168.7,187.86,68.73,2.16,7.75
U926,C,18,H,5,75,168.75,187.91,67.5,2.55,8.41
U926,C,18,H,5,80,168.8,187.96,66.04,3.11,9.23
U926,C,18,H,5,85,168.85,188.01,66.25,3.08,7.28
U926,C,18,H,5,90,168.9,188.06,68.2,2.34,6.68
U926,C,18,H,5,95,168.95,188.11,64.69,3.85,7.93
U926,C,18,H,5,100,169,188.16,65.09,3.64,8.37
U926,C,18,H,5,105,169.05,188.21,71.26,1.16,6.89
U926,C,18,H,5,110,169.1,188.26,74.52,0.72,5.9
U926,C,18,H,5,115,169.15,188.31,71.18,1.05,7.36
U926,C,18,H,5,120,169.2,188.36,72.9,0.96,6.54
U926,C,18,H,5,125,169.25,188.41,72.48,1.26,6.78
U926,C,18,H,5,130,169.3,188.46,66.29,2.96,7.63
U926,C,18,H,5,135,169.35,188.51,64.31,3.9,7.87
U926,C,18,H,5,140,169.4,188.56,60.25,5.9,8.01
U926,C,18,H,5,145,169.45,188.61,61.16,4.23,6.69
U926,C,18,H,6,5,169.55,188.71,67.21,2.57,8.41
U926,C,18,H,6,10,169.6,188.76,67.59,2.58,7.77
U926,C,18,H,6,15,169.65,188.81,67.64,2.49,8.08
U926,C,18,H,6,20,169.7,188.86,65.48,3.01,7.77
U926,C,18,H,6,25,169.75,188.91,62.09,4.17,7.83
U926,C,18,H,6,30,169.8,188.96,64.05,3.36,9.13
U926,C,18,H,6,35,169.85,189.01,69.63,2.26,8.22
U926,C,18,H,6,40,169.9,189.06,71.96,1.72,7.8
U926,C,18,H,6,45,169.95,189.11,68.42,2.28,8.34
U926,C,18,H,6,50,170,189.16,68.1,2.37,8.28
U926,C,18,H,6,55,170.05,189.21,68.5,2.4,8.26
U926,C,18,H,6,60,170.1,189.26,67.22,2.74,8
U926,C,18,H,6,65,170.15,189.31,69.08,2.56,8.66
U926,C,18,H,6,70,170.2,189.36,69.85,2.04,7.86
U926,C,18,H,6,75,170.25,189.41,64.63,3.25,8.4
U926,C,18,H,6,80,170.3,189.46,65.39,3.27,8.66
U926,C,18,H,6,85,170.35,189.51,67.04,2.95,7.8
U926,C,18,H,6,90,170.4,189.56,70.05,2.28,7.74
U926,C,18,H,6,95,170.45,189.61,71.43,2.19,8.52
U926,C,18,H,6,100,170.5,189.66,71.81,1.8,6.87
U926,C,18,H,6,105,170.55,189.71,66.37,3.45,9.35
U926,C,18,H,6,110,170.6,189.76,62.11,5.36,8.49
U926,C,18,H,6,115,170.65,189.81,61.55,5.99,8.33
U926,B,19,H,1,35,168.85,189.86,71.13,1.85,8.73
U926,B,19,H,1,40,168.9,189.91,71.07,1.67,8.54
U926,B,19,H,1,45,168.95,189.96,69.86,1.7,8.56
U926,B,19,H,1,50,169,190.01,67.5,2.23,8.96
U926,B,19,H,1,55,169.05,190.06,65.89,2.29,8.39
U926,B,19,H,1,60,169.1,190.11,67.06,2.55,9.28
U926,B,19,H,1,65,169.15,190.16,66.28,2.54,8.77
U926,B,19,H,1,70,169.2,190.21,68.04,2.13,8.84
U926,B,19,H,1,75,169.25,190.26,69.81,1.77,8.49
U926,B,19,H,1,80,169.3,190.31,70.27,1.61,7.62
U926,B,19,H,1,85,169.35,190.36,69.01,1.99,8.77
U926,B,19,H,1,90,169.4,190.41,65.61,3.05,9.2
U926,B,19,H,1,95,169.45,190.46,64.8,3.18,9.38
U926,B,19,H,1,100,169.5,190.51,68.88,2.25,9.4
U926,B,19,H,1,105,169.55,190.56,70.57,1.74,7.71
U926,B,19,H,1,110,169.6,190.61,72.14,1.66,7.93
U926,B,19,H,1,115,169.65,190.66,69.88,2.05,8.63
U926,B,19,H,1,120,169.7,190.71,67.91,2.63,9.03
U926,B,19,H,1,125,169.75,190.76,67.96,2.76,9.57
U926,B,19,H,1,130,169.8,190.81,68.52,2.42,8.13
U926,B,19,H,1,135,169.85,190.86,70.97,1.97,8.11
U926,B,19,H,1,140,169.9,190.91,72.3,1.99,8.57
U926,B,19,H,1,145,169.95,190.96,72.97,1.64,7.38
U926,B,19,H,1,150,170,191.01,70.19,2,8.54
U926,B,19,H,2,5,170.05,191.06,68.65,2.01,7.59
U926,B,19,H,2,10,170.1,191.11,70.34,1.56,6.38
U926,B,19,H,2,15,170.15,191.16,67.88,2.38,7.34
U926,B,19,H,2,20,170.2,191.21,62.72,4.67,8.57
U926,B,19,H,2,25,170.25,191.26,62.84,3.62,8.4
U926,B,19,H,2,30,170.3,191.31,63.37,3.2,8.74
U926,B,19,H,2,35,170.35,191.36,62.95,3.11,8.29
U926,B,19,H,2,40,170.4,191.41,64.18,2.81,7.84
U926,B,19,H,2,45,170.45,191.46,66.38,2.26,7.84
U926,B,19,H,2,50,170.5,191.51,68.79,1.94,7.86
U926,B,19,H,2,55,170.55,191.56,69.25,1.99,8.13
U926,B,19,H,2,60,170.6,191.61,68.51,2.08,8.11
U926,B,19,H,2,65,170.65,191.66,68.59,2.02,7
U926,B,19,H,2,70,170.7,191.71,68.48,2.18,7.85
U926,B,19,H,2,75,170.75,191.76,66.16,2.46,7.87
U926,B,19,H,2,80,170.8,191.81,67.71,2.49,8.51
U926,B,19,H,2,85,170.85,191.86,66.7,2.39,8.25
U926,B,19,H,2,90,170.9,191.91,64.75,2.44,7.74
U926,B,19,H,2,95,170.95,191.96,64.82,2.7,8.08
U926,B,19,H,2,100,171,192.01,66.73,2.45,8.07
U926,B,19,H,2,105,171.05,192.06,67.28,2.57,8.34
U926,B,19,H,2,110,171.1,192.11,67.82,2.57,8.46
U926,B,19,H,2,115,171.15,192.16,68.3,2.79,9.02
U926,B,19,H,2,120,171.2,192.21,66.72,2.63,7.95
U926,B,19,H,2,125,171.25,192.26,63.78,3.16,8.51
U926,B,19,H,2,130,171.3,192.31,61.72,3.98,8.37
U926,B,19,H,2,135,171.35,192.36,63.85,3.49,8.13
U926,B,19,H,2,140,171.4,192.41,65.23,3.09,8.37
U926,B,19,H,2,145,171.45,192.46,67.51,2.29,7.26
U926,B,19,H,2,150,171.5,192.51,67.47,2.31,7.84
U926,B,19,H,3,5,171.55,192.56,64.16,3.46,7.29
U926,B,19,H,3,10,171.6,192.61,61.8,3.6,6.66
U926,B,19,H,3,15,171.65,192.66,60.63,4.33,7.08
U926,B,19,H,3,20,171.7,192.71,64,3.65,7.48
U926,B,19,H,3,25,171.75,192.76,67.57,2.41,7.71
U926,B,19,H,3,30,171.8,192.81,71.44,1.3,7.12
U926,B,19,H,3,35,171.85,192.86,72.91,0.95,6.23
U926,B,19,H,3,40,171.9,192.91,71.09,1.2,6.71
U926,B,19,H,3,45,171.95,192.96,69.24,1.85,7.07
U926,B,19,H,3,50,172,193.01,67.39,2.54,8.02
U926,B,19,H,3,55,172.05,193.06,65.59,3.68,8.59
U926,B,19,H,3,60,172.1,193.11,62.93,4.68,8.49
U926,B,19,H,3,65,172.15,193.16,61.82,4.82,7.74
U926,B,19,H,3,70,172.2,193.21,65.25,2.77,7.76
U926,B,19,H,3,75,172.25,193.26,64.94,2.66,8.18
U926,B,19,H,3,80,172.3,193.31,64.27,2.88,8.36
U926,B,19,H,3,85,172.35,193.36,63.83,2.92,7.29
U926,B,19,H,3,90,172.4,193.41,63.58,3.18,8.34
U926,B,19,H,3,95,172.45,193.46,65.74,2.76,7.87
U926,B,19,H,3,100,172.5,193.51,67.04,2.59,8.02
U926,B,19,H,3,105,172.55,193.56,68.81,2.47,7.99
U926,B,19,H,3,110,172.6,193.61,70.06,2.12,7.88
U926,B,19,H,3,115,172.65,193.66,70.81,2,7.1
U926,B,19,H,3,120,172.7,193.71,68.86,2.12,6.61
U926,B,19,H,3,125,172.75,193.76,71.12,1.85,6.88
U926,B,19,H,3,130,172.8,193.81,67.9,2.04,6.85
U926,B,19,H,3,135,172.85,193.86,66.49,2.61,7.6
U926,B,19,H,3,140,172.9,193.91,63.05,3.91,7.87
U926,B,19,H,3,145,172.95,193.96,57.99,4.64,5.86
U926,B,19,H,3,150,173,194.01,59.92,4,5.97
U926,B,19,H,4,5,173.05,194.06,66.57,2.12,7.42
U926,B,19,H,4,10,173.1,194.11,63.62,2.61,6.62
U926,B,19,H,4,15,173.15,194.16,62.43,3.1,7.24
U926,B,19,H,4,20,173.2,194.21,58.82,4.99,7.62
U926,B,19,H,4,25,173.25,194.26,59.51,5.32,8.15
U926,B,19,H,4,30,173.3,194.31,63.14,3.05,7.99
U926,B,19,H,4,35,173.35,194.36,65.22,2.18,7.71
U926,B,19,H,4,40,173.4,194.41,65,2.38,8.14
U926,B,19,H,4,45,173.45,194.46,63.05,2.66,7.42
U926,B,19,H,4,50,173.5,194.51,57.62,5.91,7.77
U926,B,19,H,4,55,173.55,194.56,57.79,6.2,6.8
U926,B,19,H,4,60,173.6,194.61,57.82,6.77,6.44
U926,B,19,H,4,65,173.65,194.66,66.83,2.26,7.31
U926,B,19,H,4,70,173.7,194.71,65.65,2.16,6.91
U926,B,19,H,4,75,173.75,194.76,62.61,3.05,6.32
U926,B,19,H,4,80,173.8,194.81,61.39,4.04,6.82
U926,B,19,H,4,85,173.85,194.86,64.21,3.2,7.61
U926,B,19,H,4,90,173.9,194.91,68.17,2.08,7.24
U926,B,19,H,4,95,173.95,194.96,67.59,2.03,7
U926,B,19,H,4,100,174,195.01,65.15,2.72,7.68
U926,B,19,H,4,105,174.05,195.06,63.09,3.32,7.63
U926,B,19,H,4,110,174.1,195.11,62.03,3.1,7.21
U926,B,19,H,4,115,174.15,195.16,69.66,1.63,5.97
U926,B,19,H,4,120,174.2,195.21,73.22,1.14,5.56
U926,B,19,H,4,125,174.25,195.26,70.74,1.53,6.08
U926,B,19,H,4,130,174.3,195.31,70.56,1.58,6.68
U926,B,19,H,4,135,174.35,195.36,62.17,3.88,8.47
U926,B,19,H,4,140,174.4,195.41,58.32,6.1,8.13
U926,B,19,H,4,145,174.45,195.46,59.93,6.37,8.36
U926,B,19,H,4,150,174.5,195.51,63.47,4.23,8.06
U926,B,19,H,5,5,174.55,195.56,66.01,2.46,7.37
U926,B,19,H,5,10,174.6,195.61,61.06,4.01,7.32
U926,B,19,H,5,15,174.65,195.66,70.12,1.49,6.45
U926,B,19,H,5,20,174.7,195.71,68.11,1.89,6.19
U926,B,19,H,5,25,174.75,195.76,65.46,3.4,7.81
U926,B,19,H,5,30,174.8,195.81,66.25,3.48,7.52
U926,B,19,H,5,35,174.85,195.86,58.64,6.86,6.98
U926,B,19,H,5,40,174.9,195.91,59.6,5.65,7.17
U926,B,19,H,5,45,174.95,195.96,67.5,2.38,7.06
U926,B,19,H,5,50,175,196.01,68.52,2.39,7.15
U926,B,19,H,5,55,175.05,196.06,66.73,2.58,7.36
U926,B,19,H,5,60,175.1,196.11,68.21,2.2,7.17
U926,B,19,H,5,65,175.15,196.16,69.65,1.5,5.91
U926,B,19,H,5,70,175.2,196.21,68.38,1.94,6.55
U926,B,19,H,5,75,175.25,196.26,67.96,2.33,7.27
U926,B,19,H,5,80,175.3,196.31,65.42,3.55,7.81
U926,B,19,H,5,85,175.35,196.36,64.37,4.05,7.7
U926,B,19,H,5,90,175.4,196.41,64.24,4.06,8.37
U926,B,19,H,5,95,175.45,196.46,66.34,3.23,7.89
U926,B,19,H,5,100,175.5,196.51,69.59,2.8,7.91
U926,B,19,H,5,105,175.55,196.56,68.16,2.95,7.13
U926,B,19,H,5,110,175.6,196.61,65.58,3.45,7.34
U926,B,19,H,5,115,175.65,196.66,63.32,3.99,7.57
U926,B,19,H,5,120,175.7,196.71,66.77,3.16,7.58
U926,B,19,H,5,125,175.75,196.76,68.95,2.6,7.34
U926,B,19,H,5,130,175.8,196.81,67.77,2.56,7.64
U926,B,19,H,5,135,175.85,196.86,67.09,2.61,6.61
U926,B,19,H,5,140,175.9,196.91,66.33,2.89,6.49
U926,B,19,H,5,145,175.95,196.96,68.32,2.56,6.96
U926,B,19,H,5,150,176,197.01,69.53,2.34,7.46
U926,B,19,H,6,5,176.05,197.06,70.18,2.28,7.58
U926,B,19,H,6,10,176.1,197.11,70.22,2.19,7.55
U926,B,19,H,6,15,176.15,197.16,69.23,2.13,6.86
U926,B,19,H,6,20,176.2,197.21,65.75,2.35,7.53
U926,B,19,H,6,25,176.25,197.26,67.12,2.46,7.69
U926,B,19,H,6,30,176.3,197.31,68.41,2.5,8.01
U926,B,19,H,6,35,176.35,197.36,68.15,2.25,7.8
U926,B,19,H,6,40,176.4,197.41,70.46,2.05,7.7
U926,B,19,H,6,45,176.45,197.46,68.71,2.63,8.04
U926,B,19,H,6,50,176.5,197.51,68.27,2.72,8.33
U926,B,19,H,6,55,176.55,197.56,68.52,2.47,7.93
U926,B,19,H,6,60,176.6,197.61,69.26,2.52,7.77
U926,B,19,H,6,65,176.65,197.66,66.88,2.81,8.42
U926,B,19,H,6,70,176.7,197.71,65.72,2.74,7.67
U926,B,19,H,6,75,176.75,197.76,65.79,2.68,7.43
U926,B,19,H,6,80,176.8,197.81,68.27,2.24,6.91
U926,B,19,H,6,85,176.85,197.86,68.4,2.33,7.58
U926,B,19,H,6,90,176.9,197.91,67.33,2.96,7.98
U926,B,19,H,6,95,176.95,197.96,64.25,3.98,8.8
U926,A,20,H,1,135,176.35,198,63.2,3.78,10.93
U926,A,20,H,1,140,176.4,198.05,63.64,3.85,11.39
U926,A,20,H,1,145,176.45,198.1,67.54,2.3,11.05
U926,A,20,H,1,150,176.5,198.15,68.97,1.92,9.99
U926,A,20,H,2,5,176.55,198.2,68.33,2.21,10.2
U926,A,20,H,2,10,176.6,198.25,67.95,2.43,10.11
U926,A,20,H,2,15,176.65,198.3,65.56,3.01,10.76
U926,A,20,H,2,20,176.7,198.35,65.91,2.86,10.01
U926,A,20,H,2,25,176.75,198.4,65.54,2.37,9.87
U926,A,20,H,2,30,176.8,198.45,65.51,2.19,9.66
U926,A,20,H,2,35,176.85,198.5,63.89,3.03,10.89
U926,A,20,H,2,40,176.9,198.55,63.62,3.38,11.36
U926,A,20,H,2,45,176.95,198.6,63.38,3.18,10.45
U926,A,20,H,2,50,177,198.65,63.37,3.3,10.3
U926,A,20,H,2,55,177.05,198.7,63.21,3.13,10.24
U926,A,20,H,2,60,177.1,198.75,65.43,2.76,10.86
U926,A,20,H,2,65,177.15,198.8,66.63,2.74,10.8
U926,A,20,H,2,70,177.2,198.85,67.5,2.51,10.14
U926,A,20,H,2,75,177.25,198.9,65.31,2.97,10.39
U926,A,20,H,2,80,177.3,198.95,63.56,3.6,10.32
U926,A,20,H,2,85,177.35,199,64.64,4.07,11.08
U926,A,20,H,2,90,177.4,199.05,64.84,3.19,9.87
U926,A,20,H,2,95,177.45,199.1,64.33,3.87,11.34
U926,A,20,H,2,100,177.5,199.15,67.37,2.15,9.8
U926,A,20,H,2,105,177.55,199.2,64.8,2.63,10.96
