U926S_MS_Site,U926S_MS_Hole,U926S_MS_Core,U926S_MS_Type,U926S_MS_Section,U926S_MS_Interval,U926S_MS_CSF,U926S_MS_CCSF,U926S_MS_MS
926,C,17,H,6,118,161.175,180.575,8
926,C,17,H,6,120,161.205,180.605,8
926,C,17,H,6,124,161.235,180.635,12
926,C,17,H,6,126,161.265,180.665,16
926,C,17,H,6,130,161.295,180.695,16
926,B,18,H,2,52,161.015,180.725,20
926,B,18,H,2,54,161.045,180.755,15
926,B,18,H,2,58,161.075,180.785,12
926,B,18,H,2,60,161.105,180.815,10
926,B,18,H,2,64,161.135,180.845,7
926,B,18,H,2,66,161.165,180.875,6
926,B,18,H,2,70,161.195,180.905,5
926,B,18,H,2,72,161.225,180.935,8
926,B,18,H,2,76,161.255,180.965,9
926,B,18,H,2,78,161.285,180.995,11
926,B,18,H,2,82,161.315,181.025,12
926,B,18,H,2,84,161.345,181.055,15
926,B,18,H,2,88,161.375,181.085,19
926,B,18,H,2,90,161.405,181.115,18
926,B,18,H,2,94,161.435,181.145,17
926,B,18,H,2,96,161.465,181.175,16
926,B,18,H,2,100,161.495,181.205,12
926,B,18,H,2,102,161.525,181.235,10
926,B,18,H,2,106,161.555,181.265,7
926,B,18,H,2,108,161.585,181.295,8
926,B,18,H,2,112,161.615,181.325,7
926,B,18,H,2,114,161.645,181.355,8
926,B,18,H,2,118,161.675,181.385,9
926,B,18,H,2,120,161.705,181.415,11
926,B,18,H,2,124,161.735,181.445,16
926,B,18,H,2,127,161.77,181.48,16
926,B,18,H,2,130,161.795,181.505,20
926,B,18,H,2,132,161.825,181.535,22
926,B,18,H,2,136,161.855,181.565,23
926,B,18,H,2,138,161.885,181.595,18
926,B,18,H,2,142,161.915,181.625,12
926,B,18,H,2,144,161.945,181.655,9
926,B,18,H,2,148,161.975,181.685,4
926,B,18,H,3,4,162.035,181.745,9
926,B,18,H,3,6,162.065,181.775,10
926,B,18,H,3,10,162.095,181.805,10
926,B,18,H,3,12,162.125,181.835,13
926,B,18,H,3,16,162.155,181.865,13
926,B,18,H,3,18,162.185,181.895,12
926,B,18,H,3,22,162.215,181.925,14
926,B,18,H,3,24,162.245,181.955,14
926,B,18,H,3,28,162.275,181.985,12
926,B,18,H,3,30,162.305,182.015,16
926,B,18,H,3,34,162.335,182.045,12
926,B,18,H,3,36,162.365,182.075,14
926,B,18,H,3,40,162.395,182.105,15
926,B,18,H,3,42,162.425,182.135,13
926,B,18,H,3,46,162.455,182.165,11
926,B,18,H,3,48,162.485,182.195,11
926,B,18,H,3,52,162.515,182.225,11
926,B,18,H,3,54,162.545,182.255,10
926,B,18,H,3,58,162.575,182.285,13
926,B,18,H,3,60,162.605,182.315,12
926,B,18,H,3,64,162.635,182.345,10
926,B,18,H,3,66,162.665,182.375,14
926,B,18,H,3,70,162.695,182.405,11
926,B,18,H,3,72,162.725,182.435,14
926,B,18,H,3,76,162.755,182.465,11
926,B,18,H,3,78,162.785,182.495,15
926,B,18,H,3,82,162.815,182.525,13
926,B,18,H,3,84,162.845,182.555,13
926,B,18,H,3,88,162.875,182.585,12
926,B,18,H,3,90,162.905,182.615,10
926,B,18,H,3,94,162.935,182.645,10
926,B,18,H,3,96,162.965,182.675,11
926,B,18,H,3,100,162.995,182.705,10
926,B,18,H,3,102,163.025,182.735,11
926,B,18,H,3,106,163.055,182.765,11
926,B,18,H,3,108,163.085,182.795,10
926,B,18,H,3,112,163.115,182.825,11
926,B,18,H,3,114,163.145,182.855,18
926,B,18,H,3,118,163.175,182.885,19
926,B,18,H,3,120,163.205,182.915,20
926,B,18,H,3,124,163.235,182.945,17
